Taxonomy,Concept,Unit,Value,Start,End,Accession,Fiscal Year,Fiscal Period,Form,Filed Date,Frame
us-gaap,EquitySecuritiesWithoutReadilyDeterminableFairValueAmount,USD,4200000000.0,,2023-06-30,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,EquitySecuritiesWithoutReadilyDeterminableFairValueAmount,USD,4200000000.0,,2023-06-30,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,EquitySecuritiesWithoutReadilyDeterminableFairValueAmount,USD,4000000000.0,,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4I
us-gaap,EquitySecuritiesWithoutReadilyDeterminableFairValueAmount,USD,4000000000.0,,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1I
us-gaap,FinanceLeaseInterestExpense,USD,232000000.0,2022-07-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,FinanceLeaseInterestExpense,USD,119000000.0,2022-10-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2022Q4
us-gaap,FinanceLeaseInterestExpense,USD,364000000.0,2022-07-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,FinanceLeaseInterestExpense,USD,132000000.0,2023-01-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2023Q1
us-gaap,FinanceLeaseInterestExpense,USD,317000000.0,2023-07-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,FinanceLeaseInterestExpense,USD,168000000.0,2023-10-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4
us-gaap,FinanceLeaseInterestExpense,USD,507000000.0,2023-07-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,FinanceLeaseInterestExpense,USD,190000000.0,2024-01-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1
us-gaap,FinanceLeaseInterestPaymentOnLiability,USD,232000000.0,2022-07-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,FinanceLeaseInterestPaymentOnLiability,USD,119000000.0,2022-10-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2022Q4
us-gaap,FinanceLeaseInterestPaymentOnLiability,USD,364000000.0,2022-07-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,FinanceLeaseInterestPaymentOnLiability,USD,132000000.0,2023-01-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2023Q1
us-gaap,FinanceLeaseInterestPaymentOnLiability,USD,317000000.0,2023-07-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,FinanceLeaseInterestPaymentOnLiability,USD,168000000.0,2023-10-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4
us-gaap,FinanceLeaseInterestPaymentOnLiability,USD,507000000.0,2023-07-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,FinanceLeaseInterestPaymentOnLiability,USD,190000000.0,2024-01-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1
us-gaap,FinanceLeaseLiability,USD,17067000000.0,,2023-06-30,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,FinanceLeaseLiability,USD,17067000000.0,,2023-06-30,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,FinanceLeaseLiability,USD,20197000000.0,,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4I
us-gaap,FinanceLeaseLiability,USD,22905000000.0,,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1I
us-gaap,FinanceLeaseLiabilityPaymentsDue,USD,25089000000.0,,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4I
us-gaap,FinanceLeaseLiabilityPaymentsDue,USD,28528000000.0,,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1I
us-gaap,FinanceLeaseLiabilityPaymentsDueNextTwelveMonths,USD,2411000000.0,,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4I
us-gaap,FinanceLeaseLiabilityPaymentsDueNextTwelveMonths,USD,2694000000.0,,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1I
us-gaap,FinanceLeaseLiabilityPaymentsDueYearFour,USD,2121000000.0,,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4I
us-gaap,FinanceLeaseLiabilityPaymentsDueYearFour,USD,2409000000.0,,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1I
us-gaap,FinanceLeaseLiabilityPaymentsDueYearThree,USD,2109000000.0,,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4I
us-gaap,FinanceLeaseLiabilityPaymentsDueYearThree,USD,2409000000.0,,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1I
us-gaap,FinanceLeaseLiabilityPaymentsDueYearTwo,USD,2101000000.0,,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4I
us-gaap,FinanceLeaseLiabilityPaymentsDueYearTwo,USD,2398000000.0,,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1I
us-gaap,FinanceLeaseLiabilityPaymentsRemainderOfFiscalYear,USD,1021000000.0,,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4I
us-gaap,FinanceLeaseLiabilityPaymentsRemainderOfFiscalYear,USD,560000000.0,,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1I
us-gaap,FinanceLeaseLiabilityUndiscountedExcessAmount,USD,4892000000.0,,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4I
us-gaap,FinanceLeaseLiabilityUndiscountedExcessAmount,USD,5623000000.0,,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1I
us-gaap,FinanceLeasePrincipalPayments,USD,518000000.0,2022-07-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,FinanceLeasePrincipalPayments,USD,262000000.0,2022-10-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2022Q4
us-gaap,FinanceLeasePrincipalPayments,USD,790000000.0,2022-07-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,FinanceLeasePrincipalPayments,USD,272000000.0,2023-01-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2023Q1
us-gaap,FinanceLeasePrincipalPayments,USD,573000000.0,2023-07-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,FinanceLeasePrincipalPayments,USD,288000000.0,2023-10-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4
us-gaap,FinanceLeasePrincipalPayments,USD,896000000.0,2023-07-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,FinanceLeasePrincipalPayments,USD,323000000.0,2024-01-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1
us-gaap,FinanceLeaseRightOfUseAssetAmortization,USD,646000000.0,2022-07-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,FinanceLeaseRightOfUseAssetAmortization,USD,457000000.0,2022-10-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2022Q4
us-gaap,FinanceLeaseRightOfUseAssetAmortization,USD,994000000.0,2022-07-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,FinanceLeaseRightOfUseAssetAmortization,USD,348000000.0,2023-01-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2023Q1
us-gaap,FinanceLeaseRightOfUseAssetAmortization,USD,788000000.0,2023-07-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,FinanceLeaseRightOfUseAssetAmortization,USD,408000000.0,2023-10-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4
us-gaap,FinanceLeaseRightOfUseAssetAmortization,USD,1241000000.0,2023-07-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,FinanceLeaseRightOfUseAssetAmortization,USD,453000000.0,2024-01-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1
us-gaap,FinanceLeaseWeightedAverageDiscountRatePercent,pure,0.034,,2023-06-30,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,FinanceLeaseWeightedAverageDiscountRatePercent,pure,0.034,,2023-06-30,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,FinanceLeaseWeightedAverageDiscountRatePercent,pure,0.037,,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4I
us-gaap,FinanceLeaseWeightedAverageDiscountRatePercent,pure,0.038,,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1I
us-gaap,FiniteLivedIntangibleAssetsAccumulatedAmortization,USD,14124000000.0,,2023-06-30,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,FiniteLivedIntangibleAssetsAccumulatedAmortization,USD,14124000000.0,,2023-06-30,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,FiniteLivedIntangibleAssetsAccumulatedAmortization,USD,16055000000.0,,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4I
us-gaap,FiniteLivedIntangibleAssetsAccumulatedAmortization,USD,15541000000.0,,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1I
us-gaap,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,USD,5746000000.0,,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4I
us-gaap,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,USD,5860000000.0,,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1I
us-gaap,FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,USD,2870000000.0,,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4I
us-gaap,FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,USD,1454000000.0,,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1I
us-gaap,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,USD,1864000000.0,,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4I
us-gaap,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,USD,1869000000.0,,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1I
us-gaap,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,USD,2681000000.0,,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4I
us-gaap,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,USD,2777000000.0,,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1I
us-gaap,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,USD,4315000000.0,,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4I
us-gaap,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,USD,4436000000.0,,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1I
us-gaap,FiniteLivedIntangibleAssetsGross,USD,23490000000.0,,2023-06-30,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,FiniteLivedIntangibleAssetsGross,USD,23490000000.0,,2023-06-30,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,FiniteLivedIntangibleAssetsGross,USD,45951000000.0,,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4I
us-gaap,FiniteLivedIntangibleAssetsGross,USD,44369000000.0,,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1I
us-gaap,FiniteLivedIntangibleAssetsNet,USD,9366000000.0,,2023-06-30,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,FiniteLivedIntangibleAssetsNet,USD,9366000000.0,,2023-06-30,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,FiniteLivedIntangibleAssetsNet,USD,29896000000.0,,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4I
us-gaap,FiniteLivedIntangibleAssetsNet,USD,28828000000.0,,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1I
us-gaap,ForeignCurrencyTransactionGainLossBeforeTax,USD,-96000000.0,2022-07-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,ForeignCurrencyTransactionGainLossBeforeTax,USD,-18000000.0,2022-10-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2022Q4
us-gaap,ForeignCurrencyTransactionGainLossBeforeTax,USD,26000000.0,2022-07-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,ForeignCurrencyTransactionGainLossBeforeTax,USD,122000000.0,2023-01-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2023Q1
us-gaap,ForeignCurrencyTransactionGainLossBeforeTax,USD,-65000000.0,2023-07-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,ForeignCurrencyTransactionGainLossBeforeTax,USD,36000000.0,2023-10-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4
us-gaap,ForeignCurrencyTransactionGainLossBeforeTax,USD,-203000000.0,2023-07-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,ForeignCurrencyTransactionGainLossBeforeTax,USD,-138000000.0,2024-01-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1
us-gaap,GainLossOnDerivativeInstrumentsNetPretax,USD,-190000000.0,2022-07-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,GainLossOnDerivativeInstrumentsNetPretax,USD,-199000000.0,2022-10-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2022Q4
us-gaap,GainLossOnDerivativeInstrumentsNetPretax,USD,-255000000.0,2022-07-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,GainLossOnDerivativeInstrumentsNetPretax,USD,-65000000.0,2023-01-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2023Q1
us-gaap,GainLossOnDerivativeInstrumentsNetPretax,USD,-174000000.0,2023-07-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,GainLossOnDerivativeInstrumentsNetPretax,USD,-267000000.0,2023-10-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4
us-gaap,GainLossOnDerivativeInstrumentsNetPretax,USD,-198000000.0,2023-07-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,GainLossOnDerivativeInstrumentsNetPretax,USD,-24000000.0,2024-01-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1
us-gaap,GainLossOnInvestments,USD,-2000000.0,2022-07-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,GainLossOnInvestments,USD,-15000000.0,2022-10-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2022Q4
us-gaap,GainLossOnInvestments,USD,103000000.0,2022-07-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,GainLossOnInvestments,USD,105000000.0,2023-01-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2023Q1
us-gaap,GainLossOnInvestments,USD,-38000000.0,2023-07-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,GainLossOnInvestments,USD,69000000.0,2023-10-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4
us-gaap,GainLossOnInvestments,USD,-63000000.0,2023-07-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,GainLossOnInvestments,USD,-25000000.0,2024-01-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1
us-gaap,GeneralAndAdministrativeExpense,USD,3735000000.0,2022-07-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,GeneralAndAdministrativeExpense,USD,2337000000.0,2022-10-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2022Q4
us-gaap,GeneralAndAdministrativeExpense,USD,5378000000.0,2022-07-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,GeneralAndAdministrativeExpense,USD,1643000000.0,2023-01-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2023Q1
us-gaap,GeneralAndAdministrativeExpense,USD,3451000000.0,2023-07-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,GeneralAndAdministrativeExpense,USD,1977000000.0,2023-10-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4
us-gaap,GeneralAndAdministrativeExpense,USD,5363000000.0,2023-07-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,GeneralAndAdministrativeExpense,USD,1912000000.0,2024-01-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1
us-gaap,Goodwill,USD,67886000000.0,,2023-06-30,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,Goodwill,USD,67886000000.0,,2023-06-30,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,Goodwill,USD,118931000000.0,,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4I
us-gaap,Goodwill,USD,119163000000.0,,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1I
us-gaap,GoodwillAcquiredDuringPeriod,USD,50945000000.0,2023-07-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,GoodwillAcquiredDuringPeriod,USD,51235000000.0,2023-07-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,GoodwillOtherIncreaseDecrease,USD,100000000.0,2023-07-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,GoodwillOtherIncreaseDecrease,USD,42000000.0,2023-07-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,GrossProfit,USD,69929000000.0,2022-07-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,GrossProfit,USD,35259000000.0,2022-10-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2022Q4
us-gaap,GrossProfit,USD,106658000000.0,2022-07-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,GrossProfit,USD,36729000000.0,2023-01-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2023Q1
us-gaap,GrossProfit,USD,82612000000.0,2023-07-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,GrossProfit,USD,42397000000.0,2023-10-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4
us-gaap,GrossProfit,USD,125965000000.0,2023-07-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,GrossProfit,USD,43353000000.0,2024-01-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1
us-gaap,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,USD,41911000000.0,2022-07-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,USD,20339000000.0,2022-10-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2022Q4
us-gaap,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,USD,64584000000.0,2022-07-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,USD,22673000000.0,2023-01-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2023Q1
us-gaap,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,USD,53810000000.0,2023-07-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,USD,26526000000.0,2023-10-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4
us-gaap,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,USD,80537000000.0,2023-07-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,USD,26727000000.0,2024-01-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1
us-gaap,IncomeTaxExpenseBenefit,USD,7930000000.0,2022-07-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,IncomeTaxExpenseBenefit,USD,3914000000.0,2022-10-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2022Q4
us-gaap,IncomeTaxExpenseBenefit,USD,12304000000.0,2022-07-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,IncomeTaxExpenseBenefit,USD,4374000000.0,2023-01-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2023Q1
us-gaap,IncomeTaxExpenseBenefit,USD,9649000000.0,2023-07-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,IncomeTaxExpenseBenefit,USD,4656000000.0,2023-10-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4
us-gaap,IncomeTaxExpenseBenefit,USD,14437000000.0,2023-07-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,IncomeTaxExpenseBenefit,USD,4788000000.0,2024-01-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1
us-gaap,IncreaseDecreaseInAccountsPayable,USD,-3625000000.0,2022-07-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,IncreaseDecreaseInAccountsPayable,USD,-2058000000.0,2022-10-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2022Q4
us-gaap,IncreaseDecreaseInAccountsPayable,USD,-4032000000.0,2022-07-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,IncreaseDecreaseInAccountsPayable,USD,-407000000.0,2023-01-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2023Q1
us-gaap,IncreaseDecreaseInAccountsPayable,USD,-1307000000.0,2023-07-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,IncreaseDecreaseInAccountsPayable,USD,-2521000000.0,2023-10-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4
us-gaap,IncreaseDecreaseInAccountsPayable,USD,-659000000.0,2023-07-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,IncreaseDecreaseInAccountsPayable,USD,648000000.0,2024-01-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1
us-gaap,IncreaseDecreaseInAccountsReceivable,USD,-8565000000.0,2022-07-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,IncreaseDecreaseInAccountsReceivable,USD,3164000000.0,2022-10-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2022Q4
us-gaap,IncreaseDecreaseInAccountsReceivable,USD,-7157000000.0,2022-07-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,IncreaseDecreaseInAccountsReceivable,USD,1408000000.0,2023-01-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2023Q1
us-gaap,IncreaseDecreaseInAccountsReceivable,USD,-8083000000.0,2023-07-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,IncreaseDecreaseInAccountsReceivable,USD,2951000000.0,2023-10-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4
us-gaap,IncreaseDecreaseInAccountsReceivable,USD,-6055000000.0,2023-07-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,IncreaseDecreaseInAccountsReceivable,USD,2028000000.0,2024-01-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2024Q1
us-gaap,IncreaseDecreaseInAccruedIncomeTaxesPayable,USD,-2453000000.0,2022-07-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,IncreaseDecreaseInAccruedIncomeTaxesPayable,USD,-2863000000.0,2022-10-01,2022-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2022Q4
us-gaap,IncreaseDecreaseInAccruedIncomeTaxesPayable,USD,-1039000000.0,2022-07-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
us-gaap,IncreaseDecreaseInAccruedIncomeTaxesPayable,USD,1414000000.0,2023-01-01,2023-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,CY2023Q1
us-gaap,IncreaseDecreaseInAccruedIncomeTaxesPayable,USD,-129000000.0,2023-07-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,
us-gaap,IncreaseDecreaseInAccruedIncomeTaxesPayable,USD,-1554000000.0,2023-10-01,2023-12-31,0000950170-24-008814,2024,Q2,10-Q,2024-01-30,CY2023Q4
us-gaap,IncreaseDecreaseInAccruedIncomeTaxesPayable,USD,2493000000.0,2023-07-01,2024-03-31,0000950170-24-048288,2024,Q3,10-Q,2024-04-25,
