Taxonomy,Concept,Unit,Value,Start,End,Accession,Fiscal Year,Fiscal Period,Form,Filed Date,Frame,Ticker
us-gaap,AvailableForSaleSecuritiesDebtSecurities,USD,10018200000.0,,2022-12-31,0001804220-24-000009,2023,FY,10-K,2024-02-05,CY2022Q4I,REGN
us-gaap,AvailableForSaleSecuritiesDebtSecurities,USD,12533900000.0,,2023-12-31,0001804220-24-000009,2023,FY,10-K,2024-02-05,,REGN
us-gaap,AvailableForSaleSecuritiesDebtSecurities,USD,12533900000.0,,2023-12-31,0001804220-24-000017,2024,Q1,10-Q,2024-05-02,,REGN
us-gaap,AvailableForSaleSecuritiesDebtSecurities,USD,14115000000.0,,2024-03-31,0001804220-24-000017,2024,Q1,10-Q,2024-05-02,CY2024Q1I,REGN
us-gaap,BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,USD,0.0,2023-01-01,2023-12-31,0001804220-24-000009,2023,FY,10-K,2024-02-05,CY2023,REGN
us-gaap,CapitalExpendituresIncurredButNotYetPaid,USD,74800000.0,2021-01-01,2021-12-31,0001804220-24-000009,2023,FY,10-K,2024-02-05,CY2021,REGN
us-gaap,CapitalExpendituresIncurredButNotYetPaid,USD,70800000.0,2022-01-01,2022-12-31,0001804220-24-000009,2023,FY,10-K,2024-02-05,,REGN
us-gaap,CapitalExpendituresIncurredButNotYetPaid,USD,70800000.0,2022-01-01,2022-12-31,0001804220-24-000017,2024,Q1,10-Q,2024-05-02,,REGN
us-gaap,CapitalExpendituresIncurredButNotYetPaid,USD,90300000.0,2023-01-01,2023-03-31,0001804220-24-000017,2024,Q1,10-Q,2024-05-02,CY2023Q1,REGN
us-gaap,CapitalExpendituresIncurredButNotYetPaid,USD,75400000.0,2023-01-01,2023-12-31,0001804220-24-000009,2023,FY,10-K,2024-02-05,,REGN
us-gaap,CapitalExpendituresIncurredButNotYetPaid,USD,75400000.0,2023-01-01,2023-12-31,0001804220-24-000017,2024,Q1,10-Q,2024-05-02,,REGN
us-gaap,CapitalExpendituresIncurredButNotYetPaid,USD,108000000.0,2024-01-01,2024-03-31,0001804220-24-000017,2024,Q1,10-Q,2024-05-02,CY2024Q1,REGN
us-gaap,CashAndCashEquivalentsAtCarryingValue,USD,2885600000.0,,2021-12-31,0001804220-24-000009,2023,FY,10-K,2024-02-05,CY2021Q4I,REGN
us-gaap,CashAndCashEquivalentsAtCarryingValue,USD,3105900000.0,,2022-12-31,0001804220-24-000009,2023,FY,10-K,2024-02-05,CY2022Q4I,REGN
us-gaap,CashAndCashEquivalentsAtCarryingValue,USD,3916300000.0,,2023-03-31,0001804220-24-000017,2024,Q1,10-Q,2024-05-02,CY2023Q1I,REGN
us-gaap,CashAndCashEquivalentsAtCarryingValue,USD,2730000000.0,,2023-12-31,0001804220-24-000009,2023,FY,10-K,2024-02-05,,REGN
us-gaap,CashAndCashEquivalentsAtCarryingValue,USD,2730000000.0,,2023-12-31,0001804220-24-000017,2024,Q1,10-Q,2024-05-02,,REGN
us-gaap,CashAndCashEquivalentsAtCarryingValue,USD,2602000000.0,,2024-03-31,0001804220-24-000017,2024,Q1,10-Q,2024-05-02,CY2024Q1I,REGN
us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,USD,2207300000.0,,2020-12-31,0001804220-24-000009,2023,FY,10-K,2024-02-05,CY2020Q4I,REGN
us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,USD,2898100000.0,,2021-12-31,0001804220-24-000009,2023,FY,10-K,2024-02-05,CY2021Q4I,REGN
us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,USD,3119400000.0,,2022-12-31,0001804220-24-000009,2023,FY,10-K,2024-02-05,,REGN
us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,USD,3119400000.0,,2022-12-31,0001804220-24-000017,2024,Q1,10-Q,2024-05-02,,REGN
us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,USD,3928800000.0,,2023-03-31,0001804220-24-000017,2024,Q1,10-Q,2024-05-02,CY2023Q1I,REGN
us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,USD,2737800000.0,,2023-12-31,0001804220-24-000009,2023,FY,10-K,2024-02-05,,REGN
us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,USD,2737800000.0,,2023-12-31,0001804220-24-000017,2024,Q1,10-Q,2024-05-02,,REGN
us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,USD,2609800000.0,,2024-03-31,0001804220-24-000017,2024,Q1,10-Q,2024-05-02,CY2024Q1I,REGN
us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,USD,690800000.0,2021-01-01,2021-12-31,0001804220-24-000009,2023,FY,10-K,2024-02-05,CY2021,REGN
us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,USD,221300000.0,2022-01-01,2022-12-31,0001804220-24-000009,2023,FY,10-K,2024-02-05,CY2022,REGN
us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,USD,809400000.0,2023-01-01,2023-03-31,0001804220-24-000017,2024,Q1,10-Q,2024-05-02,CY2023Q1,REGN
us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,USD,-381600000.0,2023-01-01,2023-12-31,0001804220-24-000009,2023,FY,10-K,2024-02-05,CY2023,REGN
us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,USD,-128000000.0,2024-01-01,2024-03-31,0001804220-24-000017,2024,Q1,10-Q,2024-05-02,CY2024Q1,REGN
us-gaap,ComprehensiveIncomeNetOfTax,USD,8019800000.0,2021-01-01,2021-12-31,0001804220-24-000009,2023,FY,10-K,2024-02-05,CY2021,REGN
us-gaap,ComprehensiveIncomeNetOfTax,USD,4125800000.0,2022-01-01,2022-12-31,0001804220-24-000009,2023,FY,10-K,2024-02-05,CY2022,REGN
us-gaap,ComprehensiveIncomeNetOfTax,USD,875000000.0,2023-01-01,2023-03-31,0001804220-24-000017,2024,Q1,10-Q,2024-05-02,CY2023Q1,REGN
us-gaap,ComprehensiveIncomeNetOfTax,USD,4111500000.0,2023-01-01,2023-12-31,0001804220-24-000009,2023,FY,10-K,2024-02-05,CY2023,REGN
us-gaap,ComprehensiveIncomeNetOfTax,USD,725700000.0,2024-01-01,2024-03-31,0001804220-24-000017,2024,Q1,10-Q,2024-05-02,CY2024Q1,REGN
us-gaap,ContractWithCustomerLiabilityCurrent,USD,477900000.0,,2022-12-31,0001804220-24-000009,2023,FY,10-K,2024-02-05,CY2022Q4I,REGN
us-gaap,ContractWithCustomerLiabilityCurrent,USD,458900000.0,,2023-12-31,0001804220-24-000009,2023,FY,10-K,2024-02-05,,REGN
us-gaap,ContractWithCustomerLiabilityCurrent,USD,458900000.0,,2023-12-31,0001804220-24-000017,2024,Q1,10-Q,2024-05-02,,REGN
us-gaap,ContractWithCustomerLiabilityCurrent,USD,516700000.0,,2024-03-31,0001804220-24-000017,2024,Q1,10-Q,2024-05-02,CY2024Q1I,REGN
us-gaap,ContractWithCustomerLiabilityNoncurrent,USD,69800000.0,,2022-12-31,0001804220-24-000009,2023,FY,10-K,2024-02-05,CY2022Q4I,REGN
us-gaap,ContractWithCustomerLiabilityNoncurrent,USD,126700000.0,,2023-12-31,0001804220-24-000009,2023,FY,10-K,2024-02-05,,REGN
us-gaap,ContractWithCustomerLiabilityNoncurrent,USD,126700000.0,,2023-12-31,0001804220-24-000017,2024,Q1,10-Q,2024-05-02,,REGN
us-gaap,ContractWithCustomerLiabilityNoncurrent,USD,185800000.0,,2024-03-31,0001804220-24-000017,2024,Q1,10-Q,2024-05-02,CY2024Q1I,REGN
us-gaap,CostsAndExpenses,USD,7124900000.0,2021-01-01,2021-12-31,0001804220-24-000009,2023,FY,10-K,2024-02-05,CY2021,REGN
us-gaap,CostsAndExpenses,USD,7434000000.0,2022-01-01,2022-12-31,0001804220-24-000009,2023,FY,10-K,2024-02-05,CY2022,REGN
us-gaap,CostsAndExpenses,USD,2215400000.0,2023-01-01,2023-03-31,0001804220-24-000017,2024,Q1,10-Q,2024-05-02,CY2023Q1,REGN
us-gaap,CostsAndExpenses,USD,9070100000.0,2023-01-01,2023-12-31,0001804220-24-000009,2023,FY,10-K,2024-02-05,CY2023,REGN
us-gaap,CostsAndExpenses,USD,2393600000.0,2024-01-01,2024-03-31,0001804220-24-000017,2024,Q1,10-Q,2024-05-02,CY2024Q1,REGN
us-gaap,CurrentFederalTaxExpenseBenefit,USD,1429800000.0,2021-01-01,2021-12-31,0001804220-24-000009,2023,FY,10-K,2024-02-05,CY2021,REGN
us-gaap,CurrentFederalTaxExpenseBenefit,USD,968500000.0,2022-01-01,2022-12-31,0001804220-24-000009,2023,FY,10-K,2024-02-05,CY2022,REGN
us-gaap,CurrentFederalTaxExpenseBenefit,USD,667900000.0,2023-01-01,2023-12-31,0001804220-24-000009,2023,FY,10-K,2024-02-05,CY2023,REGN
